test_index,true_class,bp_positive_probability,dfa_positive_probability,bp_prediction,dfa_prediction,bp_correct,dfa_correct,bp_raw_cam_min,bp_raw_cam_max,dfa_raw_cam_min,dfa_raw_cam_max,excluded,exclusion_reason,image_iou_top10,image_iou_top20,image_spearman,image_bp_constant,image_dfa_constant,image_bp_finite,image_dfa_finite,image_valid,native_iou_top10,native_iou_top20,native_spearman,native_bp_constant,native_dfa_constant,native_bp_finite,native_dfa_finite,native_valid
22579,1,0.9422828555,0.423845917,1,0,True,False,-0.006151694804,0.009177834727,-0.002229931299,0.001964487368,False,,0.07962529274,0.1756455212,0.06265906244,False,False,True,True,True,0.07192575406,0.1715374841,0.0582708451,False,False,True,True,True
22580,1,0.9646582007,0.4028409421,1,0,True,False,-0.002955466043,0.00757200364,-0.006695268676,0.004265024327,False,,0.02901785714,0.08215962441,-0.2068300819,False,False,True,True,True,0.02212389381,0.0733410943,-0.1760378237,False,False,True,True,True
22581,1,0.4185675383,0.3781208992,0,0,False,False,-0.01052526943,0.01055257861,-0.001006864943,0.0006128503592,False,,0.06282420749,0.1586553566,0.07363263181,False,False,True,True,True,0.06451612903,0.1597484277,0.09911632081,False,False,True,True,True
22582,0,0.2947404981,0.2765351832,0,0,True,True,-0.009296115488,0.005760232918,-0.01262061857,0.01872323081,False,,0.04772727273,0.08919078559,-0.02030981416,False,False,True,True,True,0.05239179954,0.09761904762,-0.006136448849,False,False,True,True,True
22583,1,0.9999995232,0.726840198,1,1,True,True,-0.005642374977,0.02009197325,-0.003652824787,0.004689180292,False,,0.03305322129,0.1085061617,0.1577081479,False,False,True,True,True,0.03587443946,0.1015531661,0.1324171692,False,False,True,True,True
22584,1,0.4661021531,0.4114721715,0,0,False,False,-0.008044235408,0.007545549423,0,0,True,image_dfa_constant_after_relu;native_dfa_constant_after_relu,,,,False,True,True,True,False,,,,False,True,True,True,False
22585,1,0.9887381792,0.6910757422,1,1,True,True,-0.006694006734,0.01065129787,-0.002795201261,0.00395236304,False,,0.04416761042,0.1615748031,0.1047231563,False,False,True,True,True,0.04524886878,0.1425030979,0.07448668982,False,False,True,True,True
22586,1,0.9907497764,0.4935783744,1,0,True,False,-0.004757896066,0.01000769436,-0.002209643368,0.004220526665,False,,0.07396622015,0.1233627779,0.02131483494,False,False,True,True,True,0.06451612903,0.1108433735,0.02174473147,False,False,True,True,True
22587,1,0.9480220079,0.2877186239,1,0,True,False,-0.005626076832,0.009429512545,-0.01244716439,0.01471901685,False,,0.04832291074,0.1189320388,0.06464340547,False,False,True,True,True,0.07192575406,0.1467661692,0.04719514587,False,False,True,True,True
22588,1,0.9999988079,0.8054931164,1,1,True,True,-0.006838252768,0.01726964489,-0.004247372504,0.007892770693,False,,0.03653738055,0.1507020281,0.2182870558,False,False,True,True,True,0.03125,0.1453416149,0.1800861918,False,False,True,True,True
22589,1,0.004391583614,0.3222974837,0,0,False,False,-0.005645402707,0.002163418569,-0.001826832769,0.002845406532,False,,0.0733410943,0.1396786156,0.07027668398,False,False,True,True,True,0.07192575406,0.1943005181,0.0549632574,False,False,True,True,True
22590,1,0.999961257,0.555534184,1,1,True,True,-0.005351656117,0.01224206015,-0.01238500699,0.02168025076,False,,0.1101745936,0.3489392831,0.2584769936,False,False,True,True,True,0.1186440678,0.3152639087,0.2555202404,False,False,True,True,True
22591,1,0.9999358654,0.6182061434,1,1,True,True,-0.004436064512,0.0149575118,-0.01149840746,0.03166212514,False,,0.03479236813,0.1175757576,0.01477639549,False,False,True,True,True,0.04524886878,0.1148730351,0.04116389051,False,False,True,True,True
22592,1,0.1279822588,0.3943364024,0,0,False,False,-0.00629330799,0.005958755501,-0.0008356305188,0.0007603334961,False,,0.06282420749,0.1678277391,0.1338093129,False,False,True,True,True,0.06697459584,0.156838143,0.09984832352,False,False,True,True,True
22593,1,0.9999928474,0.8496890068,1,1,True,True,-0.0056164423,0.0208416041,-0.005901152268,0.009013673291,False,,0.05431675243,0.157564344,0.2811034646,False,False,True,True,True,0.04524886878,0.1453416149,0.2414798491,False,False,True,True,True
22594,1,0.9992708564,0.5261262059,1,1,True,True,-0.003571243491,0.01062564645,-0.008196715266,0.02584436536,False,,0.0519110097,0.1095066185,-0.0878916278,False,False,True,True,True,0.06697459584,0.1095066185,-0.0603473329,False,False,True,True,True
22595,1,0.9995033741,0.7135486603,1,1,True,True,-0.004435647745,0.02144792117,-0.00250801025,0.003052491229,False,,0.1496259352,0.2770083102,0.4248703466,False,False,True,True,True,0.1268292683,0.2595628415,0.3772357922,False,False,True,True,True
22596,1,0.9999390841,0.6585264802,1,1,True,True,-0.009486777708,0.01602645591,-0.005138826557,0.01006529108,False,,0.03828828829,0.1414422779,0.02538369574,False,False,True,True,True,0.04524886878,0.1481942715,0.03372397913,False,False,True,True,True
22597,1,0.999661088,0.6632677913,1,1,True,True,-0.003713869024,0.01211921126,-0.002041753847,0.003771962831,False,,0.05612829324,0.2068062827,0.3496683994,False,False,True,True,True,0.05720823799,0.1989596879,0.3036792046,False,False,True,True,True
22598,1,1,0.7665631771,1,1,True,True,-0.007265151478,0.03449533135,-0.002580559347,0.003765196539,False,,0.04535147392,0.1295558959,0.166209012,False,False,True,True,True,0.03820224719,0.1382716049,0.153980758,False,False,True,True,True
22599,1,0.9779695272,0.6449747682,1,1,True,True,-0.007413613144,0.007008343935,-0.004682891071,0.00928268116,False,,0.1028708134,0.162306965,0.2135189368,False,False,True,True,True,0.09478672986,0.153942428,0.1742842136,False,False,True,True,True
22600,1,0.678395927,0.3844536245,1,0,True,False,-0.008520014584,0.01323952246,-0.001785527216,0.00111539918,False,,0.08152492669,0.179028133,0.1560822787,False,False,True,True,True,0.08962264151,0.1582914573,0.1044084531,False,False,True,True,True
22601,1,1,0.70477736,1,1,True,True,-0.01012136601,0.02737198025,-0.004264659248,0.004250464961,False,,0.07459207459,0.1696796702,0.1792187624,False,False,True,True,True,0.05,0.1626733922,0.1510063093,False,False,True,True,True
22602,1,0.6891177297,0.3572206497,1,0,True,False,-0.005682428367,0.01077439543,-0.002126803854,0.002523437608,False,,0.1022115959,0.1521399563,0.1332258306,False,False,True,True,True,0.09219858156,0.153942428,0.09225863556,False,False,True,True,True
22603,1,1,0.7100896835,1,1,True,True,-0.0114384396,0.02206848934,-0.003681177041,0.004145251587,False,,0.02959240648,0.08758478325,-0.004976557321,False,False,True,True,True,0.0243902439,0.08726415094,0.03072057711,False,False,True,True,True
22604,1,0.9508836269,0.6606650352,1,1,True,True,-0.005161923822,0.008173186332,-0.004049995914,0.00608499581,False,,0.05977011494,0.1281737534,0.1699358302,False,False,True,True,True,0.05720823799,0.120291616,0.149723822,False,False,True,True,True
22605,0,0.5998337865,0.3479924798,1,0,False,True,-0.004835138563,0.01366932318,-0.004160857759,0.005101496354,False,,0.08726415094,0.09925484352,-0.1771660288,False,False,True,True,True,0.07943925234,0.0989272944,-0.1035778805,False,False,True,True,True
22606,1,0.9999488592,0.6836082339,1,1,True,True,-0.003518020036,0.01593735069,-0.0039575845,0.004972087219,False,,0.05855338691,0.1372186247,-0.04369414328,False,False,True,True,True,0.05,0.1496259352,-0.001248740301,False,False,True,True,True
22607,1,1,0.7185226083,1,1,True,True,-0.01076450385,0.02859391645,-0.003973604646,0.003895404749,False,,0.03653738055,0.1274839499,0.0929612326,False,False,True,True,True,0.04054054054,0.1230207065,0.07905898914,False,False,True,True,True
22608,1,0.9976798892,0.477743417,1,0,True,False,-0.00449553784,0.01180765964,-0.003316460876,0.005450281315,False,,0.08279506753,0.1347692308,0.1495609051,False,False,True,True,True,0.08962264151,0.1271393643,0.1026922473,False,False,True,True,True
22609,1,0.9999992847,0.6975857615,1,1,True,True,-0.006556750275,0.02017662302,-0.005330920219,0.006096933037,False,,0.08152492669,0.1835686778,0.3491003869,False,False,True,True,True,0.07192575406,0.1730279898,0.3020551789,False,False,True,True,True
22610,1,0.9584683776,0.4192847311,1,0,True,False,-0.004467012361,0.009703070857,-0.0007058599149,0.0009742273833,False,,0.1068427371,0.1767708998,0.2492924875,False,False,True,True,True,0.09219858156,0.1805377721,0.2047663073,False,False,True,True,True
22611,1,0.9963968396,0.6749082208,1,1,True,True,-0.001908876002,0.01276101917,-0.004941441119,0.007639450021,False,,0.06098964327,0.1514205432,0.1439234993,False,False,True,True,True,0.06451612903,0.1481942715,0.1059615181,False,False,True,True,True
22612,1,0.9999141693,0.6910250783,1,1,True,True,-0.005327147432,0.01484067459,-0.002612107666,0.004977602512,False,,0.1216545012,0.2467883705,0.3765117172,False,False,True,True,True,0.09478672986,0.2293333333,0.3259547989,False,False,True,True,True
22613,1,0.7743598819,0.4114721715,1,0,True,False,-0.01029898506,0.01166272908,0,0,True,image_dfa_constant_after_relu;native_dfa_constant_after_relu,,,,False,True,True,True,False,,,,False,True,True,True,False
22614,1,0.994940877,0.6216815114,1,1,True,True,-0.005237890407,0.01010700502,-0.01009496953,0.01259422302,False,,0.06836616454,0.1496259352,0.1117385231,False,False,True,True,True,0.07943925234,0.153942428,0.07919433103,False,False,True,True,True
22615,1,0.9995396137,0.8546370864,1,1,True,True,-0.00734543521,0.01859123819,-0.005087504629,0.007207183633,False,,0.1333743085,0.2207878186,0.246284989,False,False,True,True,True,0.1268292683,0.2068062827,0.1959745978,False,False,True,True,True
22616,1,0.6923907995,0.4112066031,1,0,True,False,-0.00441977242,0.008135395125,-0.01004291512,0.0128979478,False,,0.03887323944,0.1115129596,0.03199908381,False,False,True,True,True,0.05720823799,0.120291616,-0.01970840457,False,False,True,True,True
22617,1,1,0.7475323677,1,1,True,True,-0.005433598533,0.04515351355,-0.002713405527,0.004306860734,False,,0.00875273523,0.06867574616,0.02387366957,False,False,True,True,True,0.008733624454,0.07209302326,0.04596417366,False,False,True,True,True
22618,1,1,0.823597312,1,1,True,True,-0.00511666853,0.03059238754,-0.005249761511,0.00786855258,False,,0.01485965878,0.04564785937,-0.1752845317,False,False,True,True,True,0.0243902439,0.04298642534,-0.1466221036,False,False,True,True,True
22619,1,0.9999995232,0.5758266449,1,1,True,True,-0.005135666113,0.02221114933,-0.003370386781,0.007904095575,False,,0.07459207459,0.1977914907,0.3245409084,False,False,True,True,True,0.07441860465,0.1896774194,0.2674757378,False,False,True,True,True
22620,1,0.9189249873,0.4118641615,1,0,True,False,-0.003844042774,0.007402484771,-0.007042579819,0.0169469323,False,,0.01374381528,0.07178145888,0.04363686506,False,False,True,True,True,0.02212389381,0.1028708134,-0.003977894473,False,False,True,True,True
22621,1,0.9998688698,0.7945401073,1,1,True,True,-0.007207398769,0.01075344998,-0.005769766867,0.009673682973,False,,0.03653738055,0.1439205955,0.1478054922,False,False,True,True,True,0.04054054054,0.1425030979,0.131710381,False,False,True,True,True
22622,1,0.4787531793,0.4114721715,0,0,False,False,-0.00490431767,0.01282045245,0,0,True,image_dfa_constant_after_relu;native_dfa_constant_after_relu,,,,False,True,True,True,False,,,,False,True,True,True,False
22623,1,1,0.6648165584,1,1,True,True,-0.003790977411,0.02080429718,-0.003610320156,0.009416873567,False,,0.08919078559,0.2060170046,0.3038513441,False,False,True,True,True,0.08705882353,0.2020860495,0.2803562052,False,False,True,True,True
22624,0,0.07320924103,0.3875886798,0,0,True,True,-0.005634775385,0.004513828084,-0.002250066027,0.003128198907,False,,0.05131128848,0.1055155875,-0.02854469061,False,False,True,True,True,0.05963302752,0.1081730769,-0.0356931462,False,False,True,True,True
22625,1,0.5053110123,0.5753124356,1,1,True,True,-0.006144172512,0.007343033794,-0.00149006187,0.003822442377,False,,0.03421200224,0.09112426036,0.01726160257,False,False,True,True,True,0.03125,0.09501187648,0.001800101119,False,False,True,True,True
22626,1,0.9998155236,0.7158761024,1,1,True,True,-0.005744035356,0.01486842614,-0.004605492577,0.004605141468,False,,0.05673352436,0.1302482378,0.1728552264,False,False,True,True,True,0.05720823799,0.1439205955,0.1329818242,False,False,True,True,True
22627,1,0.9999847412,0.572196722,1,1,True,True,-0.005411739461,0.01586705074,-0.002441679593,0.00245284941,False,,0.1319828115,0.1931413782,0.1404081825,False,False,True,True,True,0.1,0.1866151866,0.1264361364,False,False,True,True,True
22628,1,0.007156778593,0.6939379573,0,1,False,True,-0.009586523287,0.006303287111,-0.005287715234,0.01010081172,False,,0.03479236813,0.1347692308,-0.006376341869,False,False,True,True,True,0.03355704698,0.161209068,0.005924381985,False,False,True,True,True
22629,1,0.8622763157,0.5508990288,1,1,True,True,-0.003992491867,0.00759463571,-0.006808471866,0.01046955585,False,,0.09371293001,0.1372186247,0.04935630841,False,False,True,True,True,0.1079136691,0.1368680641,0.05021468466,False,False,True,True,True
22630,1,0.9313605428,0.4955431819,1,0,True,False,-0.005903642625,0.009766559117,-0.006988139357,0.02047420852,False,,0.1008955224,0.1428571429,0.06576961905,False,False,True,True,True,0.08962264151,0.1481942715,0.06607358228,False,False,True,True,True
22631,1,0.7385525703,0.3328962326,1,0,True,False,-0.009709965438,0.01171910763,-0.01665654033,0.01557075325,False,,0.04891922639,0.0989272944,0.1280420106,False,False,True,True,True,0.03587443946,0.1299019608,0.06552306901,False,False,True,True,True
22632,1,0.8449605107,0.4035399258,1,0,True,False,-0.01203928795,0.01042475272,-0.01018046774,0.01240294985,False,,0.03945885006,0.1499844091,0.06412540532,False,False,True,True,True,0.06697459584,0.161209068,0.04505642091,False,False,True,True,True
22633,1,0.2778458893,0.4114721715,0,0,False,False,-0.008821012452,0.00844797492,0,0,True,image_dfa_constant_after_relu;native_dfa_constant_after_relu,,,,False,True,True,True,False,,,,False,True,True,True,False
22634,1,0.9845137,0.4130194187,1,0,True,False,-0.00672810385,0.008029945195,-0.0006595131708,0.0004906818504,False,,0.04772727273,0.1386230318,0.07930655717,False,False,True,True,True,0.05,0.1453416149,0.06294226142,False,False,True,True,True
22635,1,0.09140075743,0.4065221548,0,0,False,False,-0.006317723542,0.00694871787,-0.001008066349,0.001009913743,False,,0.08152492669,0.1656131479,0.1952361391,False,False,True,True,True,0.08450704225,0.1730279898,0.1731684538,False,False,True,True,True
22636,1,0.999863863,0.4171161652,1,0,True,False,-0.003108990844,0.01115431078,-0.0008470276371,0.0008301220369,False,,0.1663504111,0.2669185847,0.04827428077,False,False,True,True,True,0.1578947368,0.2682255846,0.09945849358,False,False,True,True,True
22637,1,0.9954560995,0.585475564,1,1,True,True,-0.004784420133,0.00868190825,-0.006482359022,0.01396694407,False,,0.1389746757,0.2425876011,0.2808176077,False,False,True,True,True,0.1435643564,0.2228116711,0.2192664276,False,False,True,True,True
22638,1,0.2465073168,0.5090894699,0,1,False,True,-0.006022367626,0.007151725236,-0.002804892138,0.003825796302,False,,0.06466512702,0.1550266207,-0.007801187047,False,False,True,True,True,0.06944444444,0.1453416149,-0.0160815529,False,False,True,True,True
22639,1,0.9999740124,0.8487794399,1,1,True,True,-0.0062034484,0.02216816321,-0.004265321419,0.005207928829,False,,0.05673352436,0.1608435631,0.2130502532,False,False,True,True,True,0.05479452055,0.1453416149,0.1759154084,False,False,True,True,True
22640,1,0.9988318086,0.4242452383,1,0,True,False,-0.006656614132,0.01321377326,-0.0004591252073,0.0006438647397,False,,0.01485965878,0.1005669949,0.0289991216,False,False,True,True,True,0.0243902439,0.1108433735,0.04951946022,False,False,True,True,True
22641,1,0.9999732971,0.7723980546,1,1,True,True,-0.006668393966,0.01987651549,-0.006328222342,0.0106537696,False,,0.08790560472,0.1896774194,0.1099295618,False,False,True,True,True,0.07943925234,0.1626733922,0.0826354423,False,False,True,True,True
22642,1,0.9831212759,0.3229526877,1,0,True,False,-0.003782997839,0.01147878263,-0.004953411408,0.004539558198,False,,0.09306461174,0.1850899743,0.1694135431,False,False,True,True,True,0.0973871734,0.2052287582,0.1698430985,False,False,True,True,True
22643,1,0.9894465208,0.4114721715,1,0,True,False,-0.005198041443,0.008696122095,0,0,True,image_dfa_constant_after_relu;native_dfa_constant_after_relu,,,,False,True,True,True,False,,,,False,True,True,True,False
22644,1,0.3959700465,0.6274368763,0,1,False,True,-0.006192751229,0.008657590486,-0.009050635621,0.0251297392,False,,0.04951622083,0.1223371881,0.1461080977,False,False,True,True,True,0.05479452055,0.1410891089,0.1025519169,False,False,True,True,True
22645,1,0.998829186,0.4114721715,1,0,True,False,-0.007220651023,0.01517510507,0,0,True,image_dfa_constant_after_relu;native_dfa_constant_after_relu,,,,False,True,True,True,False,,,,False,True,True,True,False
22646,1,0.9999918938,0.7372751832,1,1,True,True,-0.004525484517,0.0139169842,-0.002912851749,0.00289129396,False,,0.07396622015,0.2272878536,0.2491309935,False,False,True,True,True,0.07192575406,0.1974025974,0.2125500776,False,False,True,True,True
22647,1,0.9980946183,0.6609297991,1,1,True,True,-0.004048814531,0.0108816037,-0.002433655784,0.003169799224,False,,0.1319828115,0.2083879423,0.2427422966,False,False,True,True,True,0.1240875912,0.2036553525,0.2003096275,False,False,True,True,True
